"TIME","GEO","AGE","SEX","INDIC_IL","UNIT","Value","Flag and Footnotes"
"2018","Greece","From 18 to 24 years","Males","Median equivalised net income","Euro","6,720",""
"2018","Greece","From 18 to 24 years","Females","Median equivalised net income","Euro","6,688",""
"2018","Greece","From 25 to 49 years","Total","Median equivalised net income","Euro","8,056",""
"2018","Greece","From 25 to 49 years","Males","Median equivalised net income","Euro","8,225",""
"2018","Greece","From 25 to 49 years","Females","Median equivalised net income","Euro","7,891",""
"2018","Greece","From 50 to 64 years","Total","Median equivalised net income","Euro","8,425",""
"2018","Greece","From 50 to 64 years","Males","Median equivalised net income","Euro","8,370",""
"2018","Greece","From 50 to 64 years","Females","Median equivalised net income","Euro","8,511",""
"2018","Greece","65 years or over","Total","Median equivalised net income","Euro","7,913",""
"2018","Greece","65 years or over","Males","Median equivalised net income","Euro","8,240",""
"2018","Greece","65 years or over","Females","Median equivalised net income","Euro","7,687",""
"2018","Spain","Total","Total","Median equivalised net income","Euro","14,785",""
"2018","Spain","Total","Males","Median equivalised net income","Euro","15,086",""
"2018","Spain","Total","Females","Median equivalised net income","Euro","14,492",""
"2018","Spain","Less than 18 years","Total","Median equivalised net income","Euro","13,873",""
"2018","Spain","Less than 18 years","Males","Median equivalised net income","Euro","14,143",""
"2018","Spain","Less than 18 years","Females","Median equivalised net income","Euro","13,502",""
"2018","Spain","From 18 to 24 years","Total","Median equivalised net income","Euro","12,726",""
"2018","Spain","From 18 to 24 years","Males","Median equivalised net income","Euro","13,111",""
"2018","Spain","From 18 to 24 years","Females","Median equivalised net income","Euro","12,420",""
"2018","Spain","From 25 to 49 years","Total","Median equivalised net income","Euro","15,244",""
"2018","Spain","From 25 to 49 years","Males","Median equivalised net income","Euro","15,507",""
"2018","Spain","From 25 to 49 years","Females","Median equivalised net income","Euro","14,846",""
"2018","Spain","From 50 to 64 years","Total","Median equivalised net income","Euro","15,929",""
"2018","Spain","From 50 to 64 years","Males","Median equivalised net income","Euro","15,648",""
"2018","Spain","From 50 to 64 years","Females","Median equivalised net income","Euro","16,300",""
"2018","Spain","65 years or over","Total","Median equivalised net income","Euro","14,240",""
"2018","Spain","65 years or over","Males","Median equivalised net income","Euro","15,123",""
"2018","Spain","65 years or over","Females","Median equivalised net income","Euro","13,681",""
"2018","France","Total","Total","Median equivalised net income","Euro","22,220",""
"2018","France","Total","Males","Median equivalised net income","Euro","22,563",""
"2018","France","Total","Females","Median equivalised net income","Euro","21,975",""
"2018","France","Less than 18 years","Total","Median equivalised net income","Euro","20,257",""
"2018","France","Less than 18 years","Males","Median equivalised net income","Euro","20,104",""
"2018","France","Less than 18 years","Females","Median equivalised net income","Euro","20,332",""
"2018","France","From 18 to 24 years","Total","Median equivalised net income","Euro","20,505",""
"2018","France","From 18 to 24 years","Males","Median equivalised net income","Euro","20,002",""
"2018","France","From 18 to 24 years","Females","Median equivalised net income","Euro","20,781",""
"2018","France","From 25 to 49 years","Total","Median equivalised net income","Euro","22,443",""
"2018","France","From 25 to 49 years","Males","Median equivalised net income","Euro","22,911",""
"2018","France","From 25 to 49 years","Females","Median equivalised net income","Euro","22,033",""
"2018","France","From 50 to 64 years","Total","Median equivalised net income","Euro","24,365",""
"2018","France","From 50 to 64 years","Males","Median equivalised net income","Euro","24,538",""
"2018","France","From 50 to 64 years","Females","Median equivalised net income","Euro","24,225",""
"2018","France","65 years or over","Total","Median equivalised net income","Euro","22,864",""
"2018","France","65 years or over","Males","Median equivalised net income","Euro","23,796",""
"2018","France","65 years or over","Females","Median equivalised net income","Euro","22,086",""
"2018","Croatia","Total","Total","Median equivalised net income","Euro","6,659",""
"2018","Croatia","Total","Males","Median equivalised net income","Euro","6,823",""
"2018","Croatia","Total","Females","Median equivalised net income","Euro","6,545",""
"2018","Croatia","Less than 18 years","Total","Median equivalised net income","Euro","6,481",""
"2018","Croatia","Less than 18 years","Males","Median equivalised net income","Euro","6,457",""
"2018","Croatia","Less than 18 years","Females","Median equivalised net income","Euro","6,527",""
"2018","Croatia","From 18 to 24 years","Total","Median equivalised net income","Euro","6,804",""
"2018","Croatia","From 18 to 24 years","Males","Median equivalised net income","Euro","6,971",""
"2018","Croatia","From 18 to 24 years","Females","Median equivalised net income","Euro","6,545",""
"2018","Croatia","From 25 to 49 years","Total","Median equivalised net income","Euro","7,448",""
"2018","Croatia","From 25 to 49 years","Males","Median equivalised net income","Euro","7,431",""
"2018","Croatia","From 25 to 49 years","Females","Median equivalised net income","Euro","7,462",""
"2018","Croatia","From 50 to 64 years","Total","Median equivalised net income","Euro","6,908",""
"2018","Croatia","From 50 to 64 years","Males","Median equivalised net income","Euro","6,952",""
"2018","Croatia","From 50 to 64 years","Females","Median equivalised net income","Euro","6,840",""
"2018","Croatia","65 years or over","Total","Median equivalised net income","Euro","5,574",""
"2018","Croatia","65 years or over","Males","Median equivalised net income","Euro","5,895",""
"2018","Croatia","65 years or over","Females","Median equivalised net income","Euro","5,306",""
"2018","Italy","Total","Total","Median equivalised net income","Euro","16,844",""
"2018","Italy","Total","Males","Median equivalised net income","Euro","17,228",""
"2018","Italy","Total","Females","Median equivalised net income","Euro","16,511",""
"2018","Italy","Less than 18 years","Total","Median equivalised net income","Euro","14,575",""
"2018","Italy","Less than 18 years","Males","Median equivalised net income","Euro","14,433",""
"2018","Italy","Less than 18 years","Females","Median equivalised net income","Euro","14,697",""
"2018","Italy","From 18 to 24 years","Total","Median equivalised net income","Euro","15,325",""
"2018","Italy","From 18 to 24 years","Males","Median equivalised net income","Euro","15,566",""
"2018","Italy","From 18 to 24 years","Females","Median equivalised net income","Euro","14,773",""
"2018","Italy","From 25 to 49 years","Total","Median equivalised net income","Euro","16,958",""
"2018","Italy","From 25 to 49 years","Males","Median equivalised net income","Euro","17,610",""
"2018","Italy","From 25 to 49 years","Females","Median equivalised net income","Euro","16,311",""
"2018","Italy","From 50 to 64 years","Total","Median equivalised net income","Euro","18,644",""
"2018","Italy","From 50 to 64 years","Males","Median equivalised net income","Euro","18,858",""
"2018","Italy","From 50 to 64 years","Females","Median equivalised net income","Euro","18,440",""
"2018","Italy","65 years or over","Total","Median equivalised net income","Euro","17,001",""
"2018","Italy","65 years or over","Males","Median equivalised net income","Euro","17,755",""
"2018","Italy","65 years or over","Females","Median equivalised net income","Euro","16,503",""
"2018","Cyprus","Total","Total","Median equivalised net income","Euro","15,336",""
"2018","Cyprus","Total","Males","Median equivalised net income","Euro","15,474",""
"2018","Cyprus","Total","Females","Median equivalised net income","Euro","15,199",""
"2018","Cyprus","Less than 18 years","Total","Median equivalised net income","Euro","14,497",""
"2018","Cyprus","Less than 18 years","Males","Median equivalised net income","Euro","14,361",""
"2018","Cyprus","Less than 18 years","Females","Median equivalised net income","Euro","14,843",""
"2018","Cyprus","From 18 to 24 years","Total","Median equivalised net income","Euro","14,987",""
"2018","Cyprus","From 18 to 24 years","Males","Median equivalised net income","Euro","14,510",""
"2018","Cyprus","From 18 to 24 years","Females","Median equivalised net income","Euro","15,163",""
"2018","Cyprus","From 25 to 49 years","Total","Median equivalised net income","Euro","16,032",""
"2018","Cyprus","From 25 to 49 years","Males","Median equivalised net income","Euro","16,194",""
"2018","Cyprus","From 25 to 49 years","Females","Median equivalised net income","Euro","15,813",""
"2018","Cyprus","From 50 to 64 years","Total","Median equivalised net income","Euro","16,890",""
"2018","Cyprus","From 50 to 64 years","Males","Median equivalised net income","Euro","17,089",""
"2018","Cyprus","From 50 to 64 years","Females","Median equivalised net income","Euro","16,624",""
"2018","Cyprus","65 years or over","Total","Median equivalised net income","Euro","12,493",""
"2018","Cyprus","65 years or over","Males","Median equivalised net income","Euro","13,386",""
"2018","Cyprus","65 years or over","Females","Median equivalised net income","Euro","11,997",""
"2018","Latvia","Total","Total","Median equivalised net income","Euro","7,333",""
"2018","Latvia","Total","Males","Median equivalised net income","Euro","7,710",""
"2018","Latvia","Total","Females","Median equivalised net income","Euro","6,989",""
"2018","Latvia","Less than 18 years","Total","Median equivalised net income","Euro","7,719",""
"2018","Latvia","Less than 18 years","Males","Median equivalised net income","Euro","7,753",""
"2018","Latvia","Less than 18 years","Females","Median equivalised net income","Euro","7,660",""
"2018","Latvia","From 18 to 24 years","Total","Median equivalised net income","Euro","7,525",""
"2018","Latvia","From 18 to 24 years","Males","Median equivalised net income","Euro","7,438",""
"2018","Latvia","From 18 to 24 years","Females","Median equivalised net income","Euro","7,527",""
"2018","Latvia","From 25 to 49 years","Total","Median equivalised net income","Euro","8,898",""
"2018","Latvia","From 25 to 49 years","Males","Median equivalised net income","Euro","8,963",""
"2018","Latvia","From 25 to 49 years","Females","Median equivalised net income","Euro","8,812",""
"2018","Latvia","From 50 to 64 years","Total","Median equivalised net income","Euro","7,545",""
"2018","Latvia","From 50 to 64 years","Males","Median equivalised net income","Euro","7,663",""
"2018","Latvia","From 50 to 64 years","Females","Median equivalised net income","Euro","7,453",""
"2018","Latvia","65 years or over","Total","Median equivalised net income","Euro","4,669",""
"2018","Latvia","65 years or over","Males","Median equivalised net income","Euro","5,149",""
"2018","Latvia","65 years or over","Females","Median equivalised net income","Euro","4,414",""
"2018","Lithuania","Total","Total","Median equivalised net income","Euro","6,895",""
"2018","Lithuania","Total","Males","Median equivalised net income","Euro","7,208",""
"2018","Lithuania","Total","Females","Median equivalised net income","Euro","6,652",""
"2018","Lithuania","Less than 18 years","Total","Median equivalised net income","Euro","6,600",""
"2018","Lithuania","Less than 18 years","Males","Median equivalised net income","Euro","6,400",""
"2018","Lithuania","Less than 18 years","Females","Median equivalised net income","Euro","6,914",""
"2018","Lithuania","From 18 to 24 years","Total","Median equivalised net income","Euro","6,922",""
"2018","Lithuania","From 18 to 24 years","Males","Median equivalised net income","Euro","6,560",""
"2018","Lithuania","From 18 to 24 years","Females","Median equivalised net income","Euro","7,267",""
"2018","Lithuania","From 25 to 49 years","Total","Median equivalised net income","Euro","8,006",""
"2018","Lithuania","From 25 to 49 years","Males","Median equivalised net income","Euro","8,275",""
"2018","Lithuania","From 25 to 49 years","Females","Median equivalised net income","Euro","7,778",""
"2018","Lithuania","From 50 to 64 years","Total","Median equivalised net income","Euro","7,740",""
"2018","Lithuania","From 50 to 64 years","Males","Median equivalised net income","Euro","7,778",""
"2018","Lithuania","From 50 to 64 years","Females","Median equivalised net income","Euro","7,689",""
"2018","Lithuania","65 years or over","Total","Median equivalised net income","Euro","4,837",""
"2018","Lithuania","65 years or over","Males","Median equivalised net income","Euro","5,395",""
"2018","Lithuania","65 years or over","Females","Median equivalised net income","Euro","4,489",""
"2018","Luxembourg","Total","Total","Median equivalised net income","Euro","40,270",""
"2018","Luxembourg","Total","Males","Median equivalised net income","Euro","40,766",""
"2018","Luxembourg","Total","Females","Median equivalised net income","Euro","39,784",""
"2018","Luxembourg","Less than 18 years","Total","Median equivalised net income","Euro","35,951",""
"2018","Luxembourg","Less than 18 years","Males","Median equivalised net income","Euro","35,878",""
"2018","Luxembourg","Less than 18 years","Females","Median equivalised net income","Euro","36,346",""
"2018","Luxembourg","From 18 to 24 years","Total","Median equivalised net income","Euro","35,492",""
"2018","Luxembourg","From 18 to 24 years","Males","Median equivalised net income","Euro","36,611",""
"2018","Luxembourg","From 18 to 24 years","Females","Median equivalised net income","Euro","33,992",""
"2018","Luxembourg","From 25 to 49 years","Total","Median equivalised net income","Euro","40,592",""
"2018","Luxembourg","From 25 to 49 years","Males","Median equivalised net income","Euro","40,952",""
"2018","Luxembourg","From 25 to 49 years","Females","Median equivalised net income","Euro","39,980",""
"2018","Luxembourg","From 50 to 64 years","Total","Median equivalised net income","Euro","42,024",""
"2018","Luxembourg","From 50 to 64 years","Males","Median equivalised net income","Euro","42,117",""
"2018","Luxembourg","From 50 to 64 years","Females","Median equivalised net income","Euro","41,959",""
"2018","Luxembourg","65 years or over","Total","Median equivalised net income","Euro","43,955",""
"2018","Luxembourg","65 years or over","Males","Median equivalised net income","Euro","45,405",""
"2018","Luxembourg","65 years or over","Females","Median equivalised net income","Euro","42,230",""
"2018","Hungary","Total","Total","Median equivalised net income","Euro","5,424",""
"2018","Hungary","Total","Males","Median equivalised net income","Euro","5,505",""
"2018","Hungary","Total","Females","Median equivalised net income","Euro","5,323",""
"2018","Hungary","Less than 18 years","Total","Median equivalised net income","Euro","4,911",""
"2018","Hungary","Less than 18 years","Males","Median equivalised net income","Euro","4,988",""
"2018","Hungary","Less than 18 years","Females","Median equivalised net income","Euro","4,749",""
"2018","Hungary","From 18 to 24 years","Total","Median equivalised net income","Euro","5,109",""
"2018","Hungary","From 18 to 24 years","Males","Median equivalised net income","Euro","5,064",""
"2018","Hungary","From 18 to 24 years","Females","Median equivalised net income","Euro","5,168",""
"2018","Hungary","From 25 to 49 years","Total","Median equivalised net income","Euro","5,706",""
"2018","Hungary","From 25 to 49 years","Males","Median equivalised net income","Euro","5,816",""
"2018","Hungary","From 25 to 49 years","Females","Median equivalised net income","Euro","5,584",""
"2018","Hungary","From 50 to 64 years","Total","Median equivalised net income","Euro","5,560",""
"2018","Hungary","From 50 to 64 years","Males","Median equivalised net income","Euro","5,517",""
"2018","Hungary","From 50 to 64 years","Females","Median equivalised net income","Euro","5,607",""
"2018","Hungary","65 years or over","Total","Median equivalised net income","Euro","5,294",""
"2018","Hungary","65 years or over","Males","Median equivalised net income","Euro","5,672",""
"2018","Hungary","65 years or over","Females","Median equivalised net income","Euro","5,000",""
"2018","Malta","Total","Total","Median equivalised net income","Euro","14,781",""
"2018","Malta","Total","Males","Median equivalised net income","Euro","14,980",""
"2018","Malta","Total","Females","Median equivalised net income","Euro","14,581",""
"2018","Malta","Less than 18 years","Total","Median equivalised net income","Euro","14,056",""
"2018","Malta","Less than 18 years","Males","Median equivalised net income","Euro","13,958",""
"2018","Malta","Less than 18 years","Females","Median equivalised net income","Euro","14,196",""
"2018","Malta","From 18 to 24 years","Total","Median equivalised net income","Euro","15,668",""
"2018","Malta","From 18 to 24 years","Males","Median equivalised net income","Euro","15,414",""
"2018","Malta","From 18 to 24 years","Females","Median equivalised net income","Euro","16,173",""
"2018","Malta","From 25 to 49 years","Total","Median equivalised net income","Euro","17,001",""
"2018","Malta","From 25 to 49 years","Males","Median equivalised net income","Euro","17,246",""
"2018","Malta","From 25 to 49 years","Females","Median equivalised net income","Euro","16,878",""
"2018","Malta","From 50 to 64 years","Total","Median equivalised net income","Euro","14,980",""
"2018","Malta","From 50 to 64 years","Males","Median equivalised net income","Euro","14,980",""
"2018","Malta","From 50 to 64 years","Females","Median equivalised net income","Euro","14,988",""
"2018","Malta","65 years or over","Total","Median equivalised net income","Euro","11,259",""
"2018","Malta","65 years or over","Males","Median equivalised net income","Euro","11,859",""
"2018","Malta","65 years or over","Females","Median equivalised net income","Euro","10,824",""
"2018","Netherlands","Total","Total","Median equivalised net income","Euro","24,016",""
"2018","Netherlands","Total","Males","Median equivalised net income","Euro","24,637",""
"2018","Netherlands","Total","Females","Median equivalised net income","Euro","23,441",""
"2018","Netherlands","Less than 18 years","Total","Median equivalised net income","Euro","24,354",""
"2018","Netherlands","Less than 18 years","Males","Median equivalised net income","Euro","24,175",""
"2018","Netherlands","Less than 18 years","Females","Median equivalised net income","Euro","24,501",""
"2018","Netherlands","From 18 to 24 years","Total","Median equivalised net income","Euro","20,221",""
"2018","Netherlands","From 18 to 24 years","Males","Median equivalised net income","Euro","21,633",""
"2018","Netherlands","From 18 to 24 years","Females","Median equivalised net income","Euro","19,264",""
"2018","Netherlands","From 25 to 49 years","Total","Median equivalised net income","Euro","26,352",""
"2018","Netherlands","From 25 to 49 years","Males","Median equivalised net income","Euro","26,684",""
"2018","Netherlands","From 25 to 49 years","Females","Median equivalised net income","Euro","25,857",""
"2018","Netherlands","From 50 to 64 years","Total","Median equivalised net income","Euro","26,441",""
"2018","Netherlands","From 50 to 64 years","Males","Median equivalised net income","Euro","27,010",""
"2018","Netherlands","From 50 to 64 years","Females","Median equivalised net income","Euro","25,857",""
"2018","Netherlands","65 years or over","Total","Median equivalised net income","Euro","20,428",""
"2018","Netherlands","65 years or over","Males","Median equivalised net income","Euro","21,243",""
"2018","Netherlands","65 years or over","Females","Median equivalised net income","Euro","19,877",""
"2018","Austria","Total","Total","Median equivalised net income","Euro","25,176",""
"2018","Austria","Total","Males","Median equivalised net income","Euro","25,922",""
"2018","Austria","Total","Females","Median equivalised net income","Euro","24,675",""
"2018","Austria","Less than 18 years","Total","Median equivalised net income","Euro","22,086",""
"2018","Austria","Less than 18 years","Males","Median equivalised net income","Euro","21,936",""
"2018","Austria","Less than 18 years","Females","Median equivalised net income","Euro","22,232",""
"2018","Austria","From 18 to 24 years","Total","Median equivalised net income","Euro","26,219",""
"2018","Austria","From 18 to 24 years","Males","Median equivalised net income","Euro","26,358",""
"2018","Austria","From 18 to 24 years","Females","Median equivalised net income","Euro","25,670",""
"2018","Austria","From 25 to 49 years","Total","Median equivalised net income","Euro","25,714",""
"2018","Austria","From 25 to 49 years","Males","Median equivalised net income","Euro","26,154",""
"2018","Austria","From 25 to 49 years","Females","Median equivalised net income","Euro","25,025",""
"2018","Austria","From 50 to 64 years","Total","Median equivalised net income","Euro","28,610",""
"2018","Austria","From 50 to 64 years","Males","Median equivalised net income","Euro","29,386",""
"2018","Austria","From 50 to 64 years","Females","Median equivalised net income","Euro","28,007",""
"2018","Austria","65 years or over","Total","Median equivalised net income","Euro","24,297",""
"2018","Austria","65 years or over","Males","Median equivalised net income","Euro","25,742",""
"2018","Austria","65 years or over","Females","Median equivalised net income","Euro","22,980",""
"2018","Poland","Total","Total","Median equivalised net income","Euro","6,574",""
"2018","Poland","Total","Males","Median equivalised net income","Euro","6,690",""
"2018","Poland","Total","Females","Median equivalised net income","Euro","6,460",""
"2018","Poland","Less than 18 years","Total","Median equivalised net income","Euro","6,451",""
"2018","Poland","Less than 18 years","Males","Median equivalised net income","Euro","6,451",""
"2018","Poland","Less than 18 years","Females","Median equivalised net income","Euro","6,450",""
"2018","Poland","From 18 to 24 years","Total","Median equivalised net income","Euro","5,990",""
"2018","Poland","From 18 to 24 years","Males","Median equivalised net income","Euro","6,176",""
"2018","Poland","From 18 to 24 years","Females","Median equivalised net income","Euro","5,809",""
"2018","Poland","From 25 to 49 years","Total","Median equivalised net income","Euro","7,042",""
"2018","Poland","From 25 to 49 years","Males","Median equivalised net income","Euro","7,074",""
"2018","Poland","From 25 to 49 years","Females","Median equivalised net income","Euro","7,010",""
"2018","Poland","From 50 to 64 years","Total","Median equivalised net income","Euro","6,562",""
"2018","Poland","From 50 to 64 years","Males","Median equivalised net income","Euro","6,575",""
"2018","Poland","From 50 to 64 years","Females","Median equivalised net income","Euro","6,545",""
"2018","Poland","65 years or over","Total","Median equivalised net income","Euro","6,107",""
"2018","Poland","65 years or over","Males","Median equivalised net income","Euro","6,467",""
"2018","Poland","65 years or over","Females","Median equivalised net income","Euro","5,816",""
"2018","Portugal","Total","Total","Median equivalised net income","Euro","9,346",""
"2018","Portugal","Total","Males","Median equivalised net income","Euro","9,505",""
"2018","Portugal","Total","Females","Median equivalised net income","Euro","9,203",""
"2018","Portugal","Less than 18 years","Total","Median equivalised net income","Euro","9,049",""
"2018","Portugal","Less than 18 years","Males","Median equivalised net income","Euro","9,063",""
"2018","Portugal","Less than 18 years","Females","Median equivalised net income","Euro","9,000",""
"2018","Portugal","From 18 to 24 years","Total","Median equivalised net income","Euro","8,685",""
"2018","Portugal","From 18 to 24 years","Males","Median equivalised net income","Euro","8,684",""
"2018","Portugal","From 18 to 24 years","Females","Median equivalised net income","Euro","8,723",""
"2018","Portugal","From 25 to 49 years","Total","Median equivalised net income","Euro","9,887",""
"2018","Portugal","From 25 to 49 years","Males","Median equivalised net income","Euro","10,031",""
"2018","Portugal","From 25 to 49 years","Females","Median equivalised net income","Euro","9,733",""
"2018","Portugal","From 50 to 64 years","Total","Median equivalised net income","Euro","9,707",""
"2018","Portugal","From 50 to 64 years","Males","Median equivalised net income","Euro","9,675",""
"2018","Portugal","From 50 to 64 years","Females","Median equivalised net income","Euro","9,740",""
"2018","Portugal","65 years or over","Total","Median equivalised net income","Euro","8,584",""
"2018","Portugal","65 years or over","Males","Median equivalised net income","Euro","9,125",""
"2018","Portugal","65 years or over","Females","Median equivalised net income","Euro","8,208",""
"2018","Romania","Total","Total","Median equivalised net income","Euro","3,284",""
"2018","Romania","Total","Males","Median equivalised net income","Euro","3,385",""
"2018","Romania","Total","Females","Median equivalised net income","Euro","3,229",""
"2018","Romania","Less than 18 years","Total","Median equivalised net income","Euro","2,879",""
"2018","Romania","Less than 18 years","Males","Median equivalised net income","Euro","2,780",""
"2018","Romania","Less than 18 years","Females","Median equivalised net income","Euro","2,955",""
"2018","Romania","From 18 to 24 years","Total","Median equivalised net income","Euro","2,929",""
"2018","Romania","From 18 to 24 years","Males","Median equivalised net income","Euro","2,959",""
"2018","Romania","From 18 to 24 years","Females","Median equivalised net income","Euro","2,878",""
"2018","Romania","From 25 to 49 years","Total","Median equivalised net income","Euro","3,723",""
"2018","Romania","From 25 to 49 years","Males","Median equivalised net income","Euro","3,768",""
"2018","Romania","From 25 to 49 years","Females","Median equivalised net income","Euro","3,665",""
"2018","Romania","From 50 to 64 years","Total","Median equivalised net income","Euro","3,640",""
"2018","Romania","From 50 to 64 years","Males","Median equivalised net income","Euro","3,660",""
"2018","Romania","From 50 to 64 years","Females","Median equivalised net income","Euro","3,587",""
"2018","Romania","65 years or over","Total","Median equivalised net income","Euro","3,058",""
"2018","Romania","65 years or over","Males","Median equivalised net income","Euro","3,283",""
"2018","Romania","65 years or over","Females","Median equivalised net income","Euro","2,841",""
"2018","Slovenia","Total","Total","Median equivalised net income","Euro","13,244",""
"2018","Slovenia","Total","Males","Median equivalised net income","Euro","13,413",""
"2018","Slovenia","Total","Females","Median equivalised net income","Euro","13,030",""
"2018","Slovenia","Less than 18 years","Total","Median equivalised net income","Euro","13,245",""
"2018","Slovenia","Less than 18 years","Males","Median equivalised net income","Euro","13,307",""
"2018","Slovenia","Less than 18 years","Females","Median equivalised net income","Euro","13,171",""
"2018","Slovenia","From 18 to 24 years","Total","Median equivalised net income","Euro","13,209",""
"2018","Slovenia","From 18 to 24 years","Males","Median equivalised net income","Euro","13,463",""
"2018","Slovenia","From 18 to 24 years","Females","Median equivalised net income","Euro","12,923",""
"2018","Slovenia","From 25 to 49 years","Total","Median equivalised net income","Euro","13,817",""
"2018","Slovenia","From 25 to 49 years","Males","Median equivalised net income","Euro","13,863",""
"2018","Slovenia","From 25 to 49 years","Females","Median equivalised net income","Euro","13,776",""
"2018","Slovenia","From 50 to 64 years","Total","Median equivalised net income","Euro","13,566",""
"2018","Slovenia","From 50 to 64 years","Males","Median equivalised net income","Euro","13,689",""
"2018","Slovenia","From 50 to 64 years","Females","Median equivalised net income","Euro","13,457",""
"2018","Slovenia","65 years or over","Total","Median equivalised net income","Euro","11,460",""
"2018","Slovenia","65 years or over","Males","Median equivalised net income","Euro","12,234",""
"2018","Slovenia","65 years or over","Females","Median equivalised net income","Euro","10,976",""
"2018","Slovakia","Total","Total","Median equivalised net income","Euro","7,462",""
"2018","Slovakia","Total","Males","Median equivalised net income","Euro","7,743",""
"2018","Slovakia","Total","Females","Median equivalised net income","Euro","7,427",""
"2018","Slovakia","Less than 18 years","Total","Median equivalised net income","Euro","6,866",""
"2018","Slovakia","Less than 18 years","Males","Median equivalised net income","Euro","6,884",""
"2018","Slovakia","Less than 18 years","Females","Median equivalised net income","Euro","6,838",""
"2018","Slovakia","From 18 to 24 years","Total","Median equivalised net income","Euro","7,388",""
"2018","Slovakia","From 18 to 24 years","Males","Median equivalised net income","Euro","7,388",""
"2018","Slovakia","From 18 to 24 years","Females","Median equivalised net income","Euro","7,388",""
"2018","Slovakia","From 25 to 49 years","Total","Median equivalised net income","Euro","8,031",""
"2018","Slovakia","From 25 to 49 years","Males","Median equivalised net income","Euro","8,188",""
"2018","Slovakia","From 25 to 49 years","Females","Median equivalised net income","Euro","7,852",""
"2018","Slovakia","From 50 to 64 years","Total","Median equivalised net income","Euro","8,348",""
"2018","Slovakia","From 50 to 64 years","Males","Median equivalised net income","Euro","8,392",""
"2018","Slovakia","From 50 to 64 years","Females","Median equivalised net income","Euro","8,275",""
"2018","Slovakia","65 years or over","Total","Median equivalised net income","Euro","6,974",""
"2018","Slovakia","65 years or over","Males","Median equivalised net income","Euro","7,153",""
"2018","Slovakia","65 years or over","Females","Median equivalised net income","Euro","6,791",""
"2018","Finland","Total","Total","Median equivalised net income","Euro","24,544",""
"2018","Finland","Total","Males","Median equivalised net income","Euro","25,069",""
"2018","Finland","Total","Females","Median equivalised net income","Euro","24,012",""
"2018","Finland","Less than 18 years","Total","Median equivalised net income","Euro","23,846",""
"2018","Finland","Less than 18 years","Males","Median equivalised net income","Euro","23,947",""
"2018","Finland","Less than 18 years","Females","Median equivalised net income","Euro","23,745",""
"2018","Finland","From 18 to 24 years","Total","Median equivalised net income","Euro","20,087",""
"2018","Finland","From 18 to 24 years","Males","Median equivalised net income","Euro","21,167",""
"2018","Finland","From 18 to 24 years","Females","Median equivalised net income","Euro","19,339",""
"2018","Finland","From 25 to 49 years","Total","Median equivalised net income","Euro","26,215",""
"2018","Finland","From 25 to 49 years","Males","Median equivalised net income","Euro","26,173",""
"2018","Finland","From 25 to 49 years","Females","Median equivalised net income","Euro","26,268",""
"2018","Finland","From 50 to 64 years","Total","Median equivalised net income","Euro","28,729",""
"2018","Finland","From 50 to 64 years","Males","Median equivalised net income","Euro","28,813",""
"2018","Finland","From 50 to 64 years","Females","Median equivalised net income","Euro","28,664",""
"2018","Finland","65 years or over","Total","Median equivalised net income","Euro","20,986",""
"2018","Finland","65 years or over","Males","Median equivalised net income","Euro","22,785",""
"2018","Finland","65 years or over","Females","Median equivalised net income","Euro","19,773",""
"2018","Sweden","Total","Total","Median equivalised net income","Euro","25,540",""
"2018","Sweden","Total","Males","Median equivalised net income","Euro","26,084",""
"2018","Sweden","Total","Females","Median equivalised net income","Euro","25,054",""
"2018","Sweden","Less than 18 years","Total","Median equivalised net income","Euro","24,293",""
"2018","Sweden","Less than 18 years","Males","Median equivalised net income","Euro","24,521",""
"2018","Sweden","Less than 18 years","Females","Median equivalised net income","Euro","23,849",""
"2018","Sweden","From 18 to 24 years","Total","Median equivalised net income","Euro","21,746",""
"2018","Sweden","From 18 to 24 years","Males","Median equivalised net income","Euro","21,515",""
"2018","Sweden","From 18 to 24 years","Females","Median equivalised net income","Euro","22,096",""
"2018","Sweden","From 25 to 49 years","Total","Median equivalised net income","Euro","26,789",""
"2018","Sweden","From 25 to 49 years","Males","Median equivalised net income","Euro","26,648",""
"2018","Sweden","From 25 to 49 years","Females","Median equivalised net income","Euro","27,037",""
"2018","Sweden","From 50 to 64 years","Total","Median equivalised net income","Euro","32,450",""
"2018","Sweden","From 50 to 64 years","Males","Median equivalised net income","Euro","32,964",""
"2018","Sweden","From 50 to 64 years","Females","Median equivalised net income","Euro","31,878",""
"2018","Sweden","65 years or over","Total","Median equivalised net income","Euro","21,398",""
"2018","Sweden","65 years or over","Males","Median equivalised net income","Euro","23,541",""
"2018","Sweden","65 years or over","Females","Median equivalised net income","Euro","19,794",""
"2018","United Kingdom","Total","Total","Median equivalised net income","Euro","20,991","p"
"2018","United Kingdom","Total","Males","Median equivalised net income","Euro","21,634","p"
"2018","United Kingdom","Total","Females","Median equivalised net income","Euro","20,481","p"
"2018","United Kingdom","Less than 18 years","Total","Median equivalised net income","Euro","18,225","p"
"2018","United Kingdom","Less than 18 years","Males","Median equivalised net income","Euro","18,309","p"
"2018","United Kingdom","Less than 18 years","Females","Median equivalised net income","Euro","18,180","p"
"2018","United Kingdom","From 18 to 24 years","Total","Median equivalised net income","Euro","19,116","p"
